"","ZEIT","182","183","184","185","281","282","283","284","285","286","287","288","289","290","291","292","352","353","354","355","368","369","370","371","388","389","390","391","392","393","394","395","396","397","417","418","420","421","422","423","491","492","493","494","495","496","497","498","499","500","501","502","503","504","505","506","507","508","509","510","511","512","513","514","769","770","909","910","911","912","913","914","915","916","921","922","923","924","925","926","1076","1077","1078","1079","1080","1081","1082","1083","1084","1085","1086","1087","1088","1089","1090","1091","1092","1093","1094","1117","1118","1119","1128","1129","1130","1131","1132","1133","1134","1135","1136","1137","1138","1139","1140","1141","1142","1143","1144","1178","1179","1180","1181","1182","1183","1184","1185"
"2681","2015-07-02 20:40:00",6,3,1,2,11,6,1,0,1,3,6,7,7,11,4,5,7,6,13,9,7,5,0,0,1,1,5,1,2,4,2,2,4,3,11,4,1,2,5,4,4,3,9,6,1,0,4,2,2,1,6,3,2,2,2,2,2,5,7,2,6,4,5,1,5,3,3,0,8,7,2,3,1,0,10,1,3,5,6,5,3,2,5,4,1,0,2,2,2,4,1,9,2,3,0,10,10,5,9,4,0,10,5,9,9,7,0,7,7,2,0,7,8,6,5,2,4,1,3,4,6,0,1,3,3,0,2
"2682","2015-07-02 20:41:00",0,4,3,7,4,3,5,0,6,3,2,1,0,1,3,2,10,8,4,2,8,12,4,6,3,2,1,5,2,1,5,5,1,0,13,7,2,1,3,3,6,2,1,4,4,0,2,5,5,6,7,2,0,3,4,1,3,2,0,0,3,1,11,7,1,0,0,0,1,0,1,3,6,3,4,0,4,5,4,7,1,3,5,1,2,0,0,2,0,2,1,2,1,8,1,8,21,0,4,1,1,3,0,3,3,6,2,5,4,4,3,3,5,7,5,3,2,4,9,5,6,0,1,6,5,5,1
"2683","2015-07-02 20:42:00",0,0,3,3,0,2,0,0,3,6,3,2,12,16,7,11,2,3,6,3,9,0,0,0,3,1,1,0,8,5,1,2,5,3,7,4,10,3,1,0,7,4,2,0,4,4,5,3,2,1,3,3,6,1,2,4,3,4,7,2,1,3,9,2,7,2,8,3,4,3,2,3,7,3,2,0,1,5,1,6,2,1,3,0,3,0,0,4,1,4,2,4,1,5,1,21,1,4,4,6,0,5,1,7,3,3,3,5,5,2,0,2,5,2,6,9,4,8,5,3,8,4,0,5,4,2,0
"2684","2015-07-02 20:43:00",4,3,2,1,5,3,3,0,4,1,3,1,2,2,3,8,4,3,7,1,5,5,0,0,4,4,2,3,6,5,4,0,4,2,4,15,1,0,4,1,4,4,7,6,5,2,3,0,5,4,6,2,2,1,2,3,4,3,6,0,3,3,4,3,4,2,1,3,3,3,3,3,3,0,13,1,1,2,2,9,4,1,2,1,0,0,0,1,0,6,2,0,0,3,1,10,4,6,6,1,1,5,0,2,2,3,1,8,6,6,3,7,3,5,10,4,4,1,0,3,2,2,1,4,2,4,1
"2685","2015-07-02 20:44:00",1,1,3,1,6,6,3,0,4,8,7,4,10,12,3,7,8,1,13,4,13,0,7,8,7,8,4,5,6,4,2,2,6,4,8,2,2,1,1,0,7,3,1,1,7,5,6,4,5,5,5,1,4,0,1,3,2,5,12,2,6,7,5,4,3,0,1,2,8,6,1,0,4,0,2,0,4,1,7,4,3,2,0,1,5,3,3,5,6,1,1,7,3,2,0,4,9,0,4,1,1,1,4,7,1,5,0,6,4,4,5,4,6,4,5,5,6,8,8,6,4,5,3,3,3,0,1
"2686","2015-07-02 20:45:00",6,7,2,1,1,2,1,0,2,1,6,5,9,0,6,5,7,4,5,5,7,4,1,2,2,0,6,5,5,3,6,3,4,2,3,10,7,4,2,2,9,6,4,6,5,1,6,2,2,5,8,2,7,2,1,2,1,7,2,0,3,3,7,9,6,1,2,2,2,1,6,3,4,3,1,0,1,1,3,3,1,2,1,0,3,0,0,0,0,0,0,4,4,8,1,5,15,0,1,6,1,3,3,1,2,9,5,4,2,6,1,2,3,3,5,4,3,7,12,3,4,3,0,5,8,5,0
"2687","2015-07-02 20:46:00",3,1,0,2,7,4,4,0,3,5,7,7,9,9,5,6,5,3,4,4,6,0,2,9,7,9,4,0,4,2,5,3,1,0,9,17,9,1,0,0,1,1,6,4,7,2,7,3,5,2,5,2,1,2,0,5,3,2,1,0,3,1,2,3,0,0,0,0,0,0,5,5,4,2,10,0,3,7,2,5,0,2,3,3,1,0,0,3,0,3,0,6,2,5,2,5,8,3,0,5,1,3,1,5,5,4,1,6,5,3,2,8,3,9,5,4,1,5,3,4,3,1,1,5,3,0,0
"2688","2015-07-02 20:47:00",4,0,5,2,4,0,2,0,6,8,9,7,5,3,2,6,5,0,5,7,6,12,6,3,1,2,0,1,4,3,1,3,3,0,4,4,5,1,1,1,7,4,5,1,4,3,6,0,2,2,0,0,2,1,2,1,4,6,6,3,4,2,5,6,10,1,1,1,8,8,6,0,7,0,5,1,4,1,10,4,3,1,1,1,4,3,0,5,0,5,1,1,1,5,3,11,13,2,4,4,0,5,3,4,4,8,1,13,6,1,1,9,7,5,3,3,7,3,3,5,3,2,2,5,4,2,0
"2689","2015-07-02 20:48:00",5,5,1,2,5,3,0,0,5,1,4,1,10,7,5,6,4,7,3,1,13,1,3,1,4,4,5,4,1,0,7,3,3,0,4,12,2,2,3,2,5,7,7,7,7,2,3,1,0,2,7,6,2,4,5,4,2,1,1,0,8,2,7,5,3,0,3,3,3,1,4,2,7,3,14,0,0,1,1,4,1,1,5,3,1,0,1,0,0,4,0,8,2,2,0,5,1,3,7,3,0,5,1,6,3,2,6,8,5,2,1,0,2,7,1,4,2,4,5,4,2,4,3,4,3,0,0
"2690","2015-07-02 20:49:00",2,2,5,3,3,2,5,0,4,5,8,6,5,7,8,9,13,2,8,6,12,0,0,0,5,2,3,0,4,2,1,2,5,2,5,7,9,2,2,1,5,2,3,5,4,2,9,2,6,4,4,4,0,0,0,5,2,1,4,1,0,0,7,4,6,0,2,2,7,6,1,1,3,0,8,1,6,7,1,3,2,2,1,1,2,0,3,5,1,9,2,6,0,8,1,9,8,4,3,1,1,5,1,0,1,5,1,4,1,3,1,2,2,0,8,14,3,6,7,1,0,0,0,2,2,3,1
"2691","2015-07-02 20:50:00",3,0,1,3,2,0,4,0,2,4,3,3,7,6,4,6,11,5,3,8,11,6,0,0,2,1,3,1,9,4,4,3,6,4,9,14,4,2,2,2,7,4,5,1,11,5,5,3,5,5,0,4,0,0,1,1,6,5,7,5,4,6,4,6,9,3,4,2,5,4,2,3,9,2,10,0,0,4,4,6,1,1,3,1,4,0,0,1,3,1,0,3,1,2,0,0,12,0,0,2,0,7,0,7,8,2,0,3,0,5,1,5,5,9,9,8,7,3,4,1,3,5,2,2,2,3,0
"2692","2015-07-02 20:51:00",3,4,4,2,2,3,4,0,4,9,2,1,7,12,4,8,3,2,6,3,9,2,1,4,6,10,10,3,5,2,3,0,0,0,5,10,3,1,2,2,3,1,5,9,1,0,5,0,1,2,2,1,7,2,0,6,2,4,8,3,5,3,2,9,3,0,1,1,4,0,4,7,4,2,0,0,2,4,2,9,1,3,4,4,0,1,2,0,1,3,1,6,2,9,0,10,3,4,4,5,1,7,8,4,2,4,1,8,4,9,7,1,2,4,6,6,1,5,6,2,0,2,2,1,1,2,4
"2693","2015-07-02 20:52:00",2,5,2,3,8,5,1,0,5,1,6,8,5,6,8,7,3,0,5,4,3,4,2,2,1,2,0,0,5,4,0,1,3,2,8,8,6,4,2,4,3,4,2,1,5,7,4,3,6,4,2,2,2,1,5,5,4,5,4,1,3,3,3,9,6,2,2,3,6,3,5,2,8,3,7,0,1,7,6,8,2,1,3,3,12,1,2,3,0,3,0,4,1,2,1,1,15,4,5,4,1,8,0,5,2,3,2,3,4,5,2,3,4,4,3,1,4,8,3,1,2,5,1,1,1,1,0
"2694","2015-07-02 20:53:00",0,7,1,2,1,0,4,0,1,3,2,1,12,13,4,4,12,6,4,5,10,5,5,5,3,4,9,6,3,2,5,3,2,0,5,4,2,1,7,0,7,3,5,3,6,6,7,0,1,1,1,2,4,2,1,2,4,3,4,1,1,1,1,1,4,1,0,0,3,0,1,2,3,1,1,0,2,4,3,6,1,2,2,2,0,0,0,1,0,7,1,0,0,4,0,10,5,4,3,6,1,6,0,11,5,9,7,5,5,4,3,5,5,4,7,2,2,4,3,1,0,0,0,2,1,1,0
"2695","2015-07-02 20:54:00",1,1,0,1,4,4,3,0,6,6,10,5,4,2,3,6,6,6,6,2,1,0,4,3,3,2,4,4,3,1,3,0,0,0,4,5,3,4,1,1,1,0,7,7,4,0,3,0,6,4,3,5,1,1,3,5,1,1,3,0,3,0,6,4,6,2,1,3,8,7,2,3,1,2,6,3,3,3,5,2,1,1,2,0,5,1,1,4,2,1,0,3,0,6,0,9,2,0,1,7,0,7,0,2,4,9,5,8,7,1,0,3,1,5,4,3,0,5,7,4,6,2,2,2,1,2,0
"2696","2015-07-02 20:55:00",0,1,4,2,4,2,3,0,4,3,4,3,9,15,1,2,4,2,7,1,6,5,5,7,0,1,4,0,2,2,3,2,3,2,8,1,2,0,3,1,4,3,1,0,6,4,6,0,1,3,1,0,2,1,2,3,1,2,3,1,3,3,8,6,10,4,2,3,2,2,3,4,3,2,3,0,2,2,5,9,1,0,2,0,3,1,3,3,1,5,0,3,0,2,0,12,15,2,2,3,0,12,5,1,2,2,2,3,2,5,0,2,2,9,0,8,10,1,2,0,3,3,0,1,1,2,0
"2697","2015-07-02 20:56:00",4,8,1,0,2,0,2,0,11,8,2,1,4,3,6,8,4,0,6,2,8,1,1,2,3,2,9,7,1,4,2,2,8,2,2,0,6,6,4,4,2,1,5,1,4,0,6,4,1,1,8,6,0,2,2,2,1,2,5,1,3,0,1,4,0,0,1,0,8,3,3,2,5,1,8,0,2,3,0,7,1,4,4,3,2,1,2,2,0,2,0,4,2,6,2,8,13,3,6,7,1,4,1,3,2,5,0,10,8,2,1,6,7,7,9,3,2,4,10,4,1,6,1,3,3,3,0
"2698","2015-07-02 20:57:00",4,2,6,7,4,2,2,0,7,5,2,3,6,9,6,13,11,2,5,4,14,0,5,3,2,2,2,0,8,5,4,4,3,1,5,7,1,3,2,2,1,4,3,5,7,2,3,1,3,3,1,2,0,2,1,3,3,3,3,0,3,4,6,6,14,3,2,3,5,3,4,5,4,4,3,0,3,1,3,3,2,0,0,0,5,1,0,2,0,2,0,6,0,5,0,9,9,2,3,4,0,5,8,7,4,11,5,2,1,1,1,0,4,5,8,4,3,4,3,4,2,2,2,5,2,1,0
"2699","2015-07-02 20:58:00",0,0,4,2,0,0,4,0,0,0,5,0,1,0,8,8,10,9,3,3,5,9,7,5,2,4,9,6,0,1,6,7,5,0,5,3,8,2,1,0,4,3,5,1,5,1,6,1,3,7,1,2,4,0,2,1,2,5,7,0,3,4,7,5,3,1,1,0,2,0,2,4,3,3,8,2,0,0,3,2,3,0,7,3,1,0,1,1,0,7,0,5,0,1,1,4,5,2,5,4,0,2,1,3,2,3,0,10,6,3,1,5,6,2,5,1,0,1,0,2,0,5,3,4,2,0,0
"2700","2015-07-02 20:59:00",4,7,3,3,2,3,2,0,7,9,7,4,9,11,4,10,11,11,6,4,11,1,4,1,1,3,3,1,4,7,1,3,1,0,0,5,0,1,0,3,0,1,8,8,2,1,4,5,3,3,6,8,4,4,1,1,0,2,0,0,3,1,4,6,2,2,4,8,8,4,2,4,5,3,1,0,1,7,3,3,1,3,2,2,6,0,4,1,0,2,0,1,0,1,0,5,4,6,1,2,0,10,7,7,4,3,1,4,1,3,0,1,3,1,2,6,2,2,1,5,2,1,0,2,2,0,0
"2701","2015-07-02 21:00:00",6,4,4,1,5,3,2,0,1,3,4,3,2,3,7,6,6,7,7,5,11,3,9,9,1,2,1,0,2,1,5,1,5,1,1,1,4,2,5,1,4,3,0,2,3,1,4,1,8,6,0,3,5,0,0,2,2,3,9,2,5,1,3,6,2,4,3,0,3,2,4,3,4,2,9,1,1,4,5,5,2,1,5,2,3,1,1,2,1,0,1,3,0,7,0,2,16,0,6,1,0,5,2,4,4,5,2,3,1,6,1,1,0,5,6,7,4,9,9,2,1,2,2,6,0,2,1
"2702","2015-07-02 21:01:00",0,1,2,2,2,2,0,0,3,8,3,1,14,18,0,0,4,1,9,4,9,2,1,1,1,6,6,11,2,4,2,3,2,0,4,3,4,2,3,1,6,3,2,3,1,1,3,3,4,1,4,2,2,1,0,1,6,3,5,0,4,5,7,4,4,1,2,1,4,2,3,5,6,0,4,1,2,0,2,5,0,3,4,3,0,1,1,3,2,3,0,1,1,3,0,9,16,0,2,4,0,8,2,1,3,4,3,4,1,2,1,1,3,2,2,3,1,3,2,3,1,1,0,3,1,3,0
"2703","2015-07-02 21:02:00",6,9,1,1,3,1,4,0,3,8,4,7,7,7,6,13,4,3,1,0,13,4,1,3,0,4,1,0,5,2,2,2,1,1,7,10,5,2,3,1,0,1,7,3,5,3,9,0,1,0,4,2,2,1,2,4,2,0,6,0,4,2,2,6,3,1,4,0,4,1,3,5,4,0,10,3,1,4,3,2,1,2,3,2,4,2,1,7,0,4,1,5,2,6,0,11,5,1,5,4,0,7,1,6,2,9,1,3,3,3,0,4,6,6,6,6,5,5,1,1,2,2,1,3,2,0,0
"2704","2015-07-02 21:03:00",1,1,3,1,2,0,3,0,3,1,3,2,8,2,9,9,4,3,3,3,14,0,2,3,6,2,2,3,3,1,1,2,0,0,5,2,1,2,0,2,0,0,5,6,6,3,0,1,5,0,4,4,0,2,2,3,2,3,3,2,4,1,2,4,4,0,2,0,2,1,1,1,2,1,2,0,2,2,2,5,1,1,0,1,1,0,2,1,0,3,0,4,1,1,0,4,6,2,2,4,1,5,4,3,2,8,3,10,5,5,2,1,1,6,9,6,5,8,6,1,2,1,0,4,2,0,0
"2705","2015-07-02 21:04:00",4,1,1,0,3,2,1,0,8,7,9,5,10,8,6,8,9,2,7,4,3,3,3,1,6,8,3,1,8,3,6,2,6,4,7,6,3,2,2,1,7,6,0,1,3,2,4,0,2,2,1,1,1,4,1,2,3,3,5,6,7,6,2,0,8,2,8,2,9,5,4,5,1,0,9,0,1,5,7,6,0,0,3,3,5,1,1,4,0,3,1,5,1,6,4,11,6,2,5,2,0,5,0,7,5,3,3,7,5,4,2,4,4,7,3,6,3,6,1,1,2,4,1,2,4,2,0
"2706","2015-07-02 21:05:00",0,0,3,6,8,4,3,0,2,3,5,4,11,13,8,5,3,3,9,5,10,2,0,0,1,0,8,5,4,0,1,0,1,1,6,3,0,0,2,0,4,0,3,3,6,6,6,4,4,2,4,3,0,2,0,1,2,4,6,0,4,2,7,4,6,2,2,1,2,0,3,2,2,1,6,1,1,0,4,5,1,5,2,0,5,3,2,2,1,5,1,1,0,3,0,12,2,2,2,1,1,4,2,1,2,4,4,12,4,6,1,4,7,6,4,10,4,7,2,0,1,4,1,2,1,1,0
"2707","2015-07-02 21:06:00",3,4,4,3,3,2,4,0,5,6,6,6,4,11,8,6,9,7,11,1,5,1,4,5,5,6,7,2,4,1,2,1,2,1,6,4,6,5,5,3,1,1,3,2,6,0,3,2,1,0,4,1,3,3,4,4,3,2,3,2,1,0,9,1,1,1,3,0,4,1,3,6,1,0,6,1,4,6,2,5,1,1,3,3,2,0,0,3,0,3,0,2,0,7,0,9,16,5,1,3,1,4,1,6,1,7,3,8,2,6,1,2,4,4,3,6,3,6,4,6,3,5,1,2,1,3,2
"2708","2015-07-02 21:07:00",3,3,4,2,6,1,1,0,4,5,5,7,12,9,3,9,3,2,5,4,8,11,4,5,0,2,0,1,5,2,1,2,0,1,5,5,1,1,2,1,1,0,4,6,3,1,2,2,4,6,7,5,5,2,1,3,4,6,5,1,4,9,1,4,3,0,3,1,2,1,6,3,4,0,3,0,1,3,9,6,0,1,1,1,2,2,2,3,1,6,1,3,0,4,1,9,4,1,4,3,0,6,3,8,5,5,1,12,2,2,0,8,8,2,2,7,2,5,2,2,4,1,1,4,0,1,2
"2709","2015-07-02 21:08:00",1,1,2,3,2,2,3,0,2,1,0,1,7,12,4,3,7,0,6,1,4,2,3,3,3,4,5,5,2,2,2,6,4,2,5,7,2,1,1,0,6,4,1,0,3,1,5,0,4,3,2,1,0,0,2,2,1,4,3,1,1,2,7,5,1,0,2,2,3,1,0,1,5,4,10,3,1,8,8,3,2,7,5,1,3,0,0,0,0,3,1,1,0,2,0,6,5,1,3,4,0,0,0,3,3,4,3,5,4,6,4,2,4,6,5,5,1,6,4,5,6,5,2,2,0,5,2
"2710","2015-07-02 21:09:00",1,1,3,3,1,2,4,0,5,6,5,6,13,10,5,4,6,2,9,7,7,2,0,0,3,6,2,2,9,9,1,1,6,0,5,5,3,4,0,0,4,6,1,3,3,2,5,1,0,1,6,2,5,0,0,3,4,7,2,0,5,1,6,7,4,1,2,1,8,1,3,10,2,1,2,0,2,1,2,7,0,1,1,1,6,1,3,7,3,4,1,5,0,4,1,6,3,1,0,3,0,4,3,7,7,2,0,2,3,2,1,2,1,1,13,0,2,3,1,2,1,1,3,4,2,1,0
"2711","2015-07-02 21:10:00",6,5,3,1,3,2,2,0,2,4,4,3,12,7,5,6,3,3,3,5,14,3,9,5,1,4,4,3,6,1,4,0,1,0,5,8,3,3,2,3,5,2,5,1,4,2,5,5,1,2,4,2,3,2,1,4,6,2,7,1,5,3,4,4,8,2,1,0,0,0,5,4,1,2,8,0,1,5,1,6,1,1,3,0,8,0,1,3,0,2,0,2,2,3,0,13,2,3,4,4,0,5,1,5,5,3,4,6,5,5,0,6,3,5,8,3,4,9,7,4,5,1,1,1,3,2,0
"2712","2015-07-02 21:11:00",4,1,2,1,2,4,6,0,5,6,4,6,8,6,6,18,5,4,7,8,6,3,1,0,8,10,5,1,2,4,6,6,2,1,1,3,2,2,4,2,4,3,4,3,5,1,7,2,5,5,5,1,1,0,1,3,0,1,2,0,2,1,7,4,2,3,0,0,6,5,4,5,7,1,2,0,2,3,2,7,1,2,5,3,3,0,1,1,1,3,1,7,2,2,1,11,12,2,1,3,2,8,1,4,0,9,1,10,3,7,0,2,6,10,5,5,2,1,1,2,1,2,0,2,2,1,0
"2713","2015-07-02 21:12:00",3,4,2,1,5,3,6,0,2,7,7,11,6,11,5,4,5,4,2,2,10,0,9,4,2,1,5,0,6,2,3,0,4,0,1,12,8,3,3,1,5,6,1,2,8,4,4,3,4,4,2,2,0,1,0,5,2,2,2,1,1,0,5,8,2,2,2,5,3,1,3,1,6,4,13,0,2,0,2,3,2,2,4,2,5,0,2,3,0,4,2,6,2,3,0,6,5,4,6,2,0,3,2,8,11,6,3,2,8,4,1,2,0,1,7,4,0,7,5,2,2,5,3,2,2,2,0
"2714","2015-07-02 21:13:00",2,1,6,5,1,1,2,0,5,2,1,2,8,10,4,8,10,4,1,1,5,8,1,3,4,1,2,2,3,1,5,2,0,0,6,6,0,1,1,1,5,4,9,4,3,0,6,1,0,0,3,1,1,1,0,2,2,4,4,0,4,1,0,7,3,0,1,0,4,1,5,3,4,1,4,1,0,1,5,4,3,0,4,1,0,0,2,0,0,1,0,1,2,3,0,17,8,3,2,9,0,4,1,10,6,3,1,2,3,5,5,5,2,3,6,6,2,4,3,2,4,1,1,1,2,2,0
"2715","2015-07-02 21:14:00",2,5,4,6,9,7,2,0,1,2,4,4,5,8,8,7,9,4,12,7,3,6,3,6,3,5,4,3,2,3,6,1,3,0,8,7,3,1,1,1,2,2,5,8,2,5,4,3,3,3,7,5,9,0,2,4,2,4,6,2,1,1,7,7,2,0,4,2,5,1,4,8,4,1,8,1,2,1,5,2,1,1,2,0,7,3,1,7,1,3,0,2,1,3,1,7,6,5,3,3,1,3,5,6,2,8,1,3,2,3,2,2,2,6,4,7,2,7,2,3,0,2,0,1,1,2,0
"2716","2015-07-02 21:15:00",1,1,2,2,2,1,1,0,4,1,5,3,5,7,3,1,5,4,8,3,10,0,1,3,1,2,6,3,2,2,4,1,6,0,6,1,2,0,2,2,1,2,0,3,9,3,5,0,6,5,7,4,1,1,1,1,3,3,8,0,2,3,5,2,4,1,1,0,0,0,6,4,3,5,6,0,3,2,4,8,1,1,6,0,5,2,2,2,0,4,2,3,0,4,1,3,5,0,1,7,3,10,1,4,4,6,3,2,1,7,3,0,1,5,7,5,0,4,4,3,3,2,0,2,2,3,0
"2717","2015-07-02 21:16:00",5,5,1,2,4,1,7,0,4,6,3,4,7,1,7,10,1,0,8,2,11,2,1,1,4,3,5,1,3,2,2,2,4,1,5,4,1,1,2,2,6,6,1,1,4,5,7,1,3,5,0,2,3,0,0,1,1,1,3,1,3,0,4,2,0,0,4,1,4,3,6,5,2,2,13,2,2,6,1,6,3,2,6,3,0,0,2,3,1,5,3,9,2,7,0,14,10,1,0,5,1,9,6,5,5,7,8,7,2,4,1,4,7,5,3,4,2,5,4,3,2,3,0,2,4,4,2
"2718","2015-07-02 21:17:00",4,1,3,3,4,4,3,0,2,1,4,5,8,9,3,6,7,1,5,3,7,0,4,2,0,0,1,0,3,3,4,3,0,0,7,1,3,2,1,1,6,3,0,3,3,5,7,0,3,2,3,3,3,0,0,5,3,6,8,2,1,2,14,3,6,0,3,1,3,4,2,0,4,1,1,0,0,3,2,1,5,0,1,0,3,1,0,2,0,2,0,6,0,3,0,11,6,2,3,1,0,5,4,3,2,3,1,7,3,6,3,5,4,5,4,4,6,9,5,1,6,6,0,2,4,5,1
"2719","2015-07-02 21:18:00",2,3,6,2,2,0,4,0,3,1,5,1,9,9,6,10,8,2,7,5,5,6,0,0,4,5,5,2,1,1,1,2,4,3,3,4,6,1,0,0,3,1,4,4,6,3,8,1,3,1,2,2,3,0,2,0,2,1,5,0,1,2,7,12,4,0,3,0,3,1,5,9,5,2,7,1,1,1,2,4,1,0,3,3,2,0,0,1,0,4,1,2,0,2,0,4,1,6,2,1,0,4,4,5,5,4,2,8,4,4,0,0,3,6,9,3,5,0,1,2,2,2,0,5,1,4,2
"2720","2015-07-02 21:19:00",2,3,2,2,3,2,6,0,7,4,5,2,6,7,4,3,10,3,13,4,10,0,6,7,3,3,3,4,3,3,6,2,2,2,6,3,5,0,4,4,0,0,4,2,4,3,9,6,6,3,2,2,0,2,1,5,0,2,3,0,7,3,4,5,2,0,3,1,7,3,4,4,2,1,2,0,0,1,3,5,2,0,5,3,8,4,1,6,4,5,1,3,0,5,0,3,4,0,1,6,0,6,0,2,1,10,5,7,4,3,0,3,8,4,0,4,5,2,2,5,6,1,0,2,1,5,2
"2721","2015-07-02 21:20:00",3,2,2,1,2,3,6,0,3,1,4,4,7,11,5,7,2,2,2,3,5,1,0,0,2,3,4,0,4,4,3,3,3,1,4,4,1,1,2,1,5,4,3,2,4,2,6,1,5,2,2,0,1,0,0,2,3,0,6,0,4,6,1,4,5,1,2,0,6,1,3,3,8,0,4,0,2,4,5,5,0,2,4,2,4,0,1,2,1,1,0,5,2,6,1,9,6,4,1,3,1,8,3,4,1,4,0,4,3,3,1,3,4,7,0,6,3,5,4,2,4,3,0,2,3,4,2
"2722","2015-07-02 21:21:00",2,2,4,6,2,3,3,0,5,7,1,0,2,4,3,3,10,4,4,3,6,0,4,4,5,9,4,2,3,5,2,2,0,0,1,8,8,1,6,4,5,6,8,9,4,0,9,3,4,4,6,4,3,1,2,0,4,2,3,0,2,7,1,0,2,0,6,1,8,2,1,5,8,3,2,0,5,5,3,7,0,2,7,0,1,0,0,3,2,1,0,10,2,4,0,0,10,4,3,3,0,4,4,9,7,6,2,4,3,6,0,1,3,5,6,5,0,1,1,2,6,6,0,2,2,4,1
"2723","2015-07-02 21:22:00",0,2,2,6,6,6,4,0,4,2,6,10,8,10,7,4,3,0,4,4,19,4,5,8,0,0,2,0,12,2,3,2,3,1,6,7,1,3,3,0,3,2,7,6,2,2,2,1,2,1,9,1,4,3,0,5,3,2,2,0,5,4,4,5,4,0,3,0,0,1,3,0,0,0,8,0,1,5,10,1,5,1,2,6,2,1,3,4,3,3,1,6,1,1,0,3,3,3,2,3,0,6,3,4,3,8,1,7,2,1,1,4,4,3,5,6,4,2,2,3,4,1,1,0,0,2,2
"2724","2015-07-02 21:23:00",4,4,0,1,1,0,0,0,2,1,3,1,3,8,5,13,4,2,4,4,5,3,3,3,3,4,6,1,2,2,3,4,3,0,1,2,1,0,5,3,2,1,2,1,7,4,3,4,7,5,4,4,0,2,1,3,1,6,2,0,1,0,5,6,4,1,6,2,3,1,3,6,3,2,2,0,2,2,2,5,1,1,4,0,2,0,1,2,0,4,1,4,1,8,1,13,5,1,2,3,0,1,3,10,8,5,0,5,2,8,1,2,4,5,7,4,2,4,0,0,0,5,0,3,0,4,1
"2725","2015-07-02 21:24:00",5,2,2,1,4,2,1,0,8,5,6,4,9,11,2,2,7,2,8,2,8,4,1,4,5,5,6,0,4,5,1,6,3,1,7,0,4,2,3,1,1,2,0,1,1,1,4,2,3,5,0,0,0,3,2,4,2,0,1,1,3,0,1,4,6,3,1,0,2,1,3,4,3,1,5,2,2,2,4,8,4,4,5,2,0,0,2,6,2,1,0,4,1,8,1,5,4,6,4,1,0,8,1,5,4,8,2,6,3,7,2,2,4,0,2,3,1,7,1,6,5,3,1,3,1,1,1
"2726","2015-07-02 21:25:00",4,1,6,4,7,0,2,0,4,1,5,9,4,4,3,8,6,2,4,3,3,2,0,0,0,0,2,0,3,1,2,2,0,2,8,8,3,1,1,1,3,2,4,3,1,1,4,0,2,2,9,5,1,3,0,0,1,3,4,0,4,2,7,3,6,0,2,1,6,4,4,4,4,3,6,0,0,3,3,6,1,1,2,0,5,1,0,2,1,3,3,7,2,3,3,10,11,4,6,3,0,5,0,4,1,2,2,8,0,0,0,1,4,4,3,8,3,4,4,0,1,1,0,3,2,1,1
"2727","2015-07-02 21:26:00",2,0,2,0,1,0,2,0,6,3,1,3,1,2,5,6,7,2,5,3,9,2,5,6,4,3,10,5,2,3,5,0,4,0,1,3,5,2,2,0,6,5,4,1,2,1,7,1,0,0,4,1,2,0,0,2,1,5,1,1,4,1,3,7,0,0,2,0,7,1,6,5,7,3,9,0,2,4,3,6,1,1,3,2,1,0,0,1,0,4,2,9,0,4,0,12,11,2,3,1,1,1,1,6,4,8,6,3,2,5,1,2,3,5,7,3,1,1,1,4,8,2,1,2,2,3,0
"2728","2015-07-02 21:27:00",5,3,4,2,2,0,2,0,4,3,4,4,7,6,8,2,6,0,3,3,7,2,1,2,1,0,1,0,3,2,4,2,2,2,3,6,0,0,3,3,1,1,4,2,3,0,0,0,4,5,3,2,1,0,1,4,1,1,3,0,3,2,0,5,8,2,1,0,2,0,3,2,1,1,5,1,1,0,2,4,2,6,2,0,0,2,1,6,2,5,2,5,0,3,0,4,9,0,7,3,0,3,2,3,2,4,1,8,2,6,1,1,2,0,7,9,4,7,8,2,3,2,3,1,1,3,0
"2729","2015-07-02 21:28:00",4,2,0,0,4,2,2,0,2,2,3,1,9,9,2,6,8,2,9,1,8,0,4,3,4,2,6,1,0,1,2,2,3,1,2,2,3,1,4,2,2,2,1,0,5,7,4,1,3,4,1,1,2,2,2,2,3,4,6,3,1,1,4,1,3,1,2,1,4,2,1,1,1,0,12,1,3,3,7,4,0,0,0,1,2,1,0,0,0,2,0,3,0,1,0,12,8,4,4,4,0,6,0,4,0,2,3,3,5,5,0,1,4,2,0,8,5,3,3,4,1,5,0,2,2,4,1
"2730","2015-07-02 21:29:00",0,2,4,4,9,3,2,0,7,3,4,1,4,2,7,4,10,2,3,4,15,7,3,2,6,4,6,3,6,3,5,4,3,0,1,4,1,2,3,1,5,3,4,3,2,1,6,2,1,1,3,4,0,1,1,1,1,0,5,1,3,2,4,2,5,0,3,3,3,1,3,2,4,5,2,0,1,3,1,4,2,2,4,4,6,3,2,4,1,6,1,8,0,1,0,10,6,0,4,6,0,2,3,6,5,7,1,8,5,3,2,3,3,8,5,6,1,8,3,2,6,2,0,0,1,0,0
